family,domain,screen_id,screen_name,screen_figma_node,widget_id,widget_name,widget_figma_node,parent_section,widget_type,data_behaviour,data_classification,api_command,http_method,live_route,join_status,notes
REL,,PER-REL-S08,Connection Quick Add,439:9666,PER-REL-S08-W033,Connection Quick Add — Zero-Gap Field/Control 26,439:9666,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_DRAFT / COMMAND,CANONICAL_WRITE,RelationshipConnection.Create / RelationshipActivity.Create,POST/PATCH,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S08,Connection Quick Add,439:9666,PER-REL-S08-W034,Connection Quick Add — Zero-Gap Field/Control 27,439:9666,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_DRAFT / COMMAND,CANONICAL_WRITE,RelationshipConnection.Create / RelationshipActivity.Create,POST/PATCH,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S08,Connection Quick Add,439:9666,PER-REL-S08-W035,Connection Quick Add — Zero-Gap Field/Control 28,439:9666,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_DRAFT / COMMAND,CANONICAL_WRITE,RelationshipConnection.Create / RelationshipActivity.Create,POST/PATCH,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S08,Connection Quick Add,439:9666,PER-REL-S08-W036,Connection Quick Add — Zero-Gap Field/Control 29,439:9666,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_DRAFT / COMMAND,CANONICAL_WRITE,RelationshipConnection.Create / RelationshipActivity.Create,POST/PATCH,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S08,Connection Quick Add,439:9666,PER-REL-S08-W037,Connection Quick Add — Zero-Gap Field/Control 30,439:9666,Zero-Gap Additions / Live Figma,UI Field / Control — exact semantic type pending,WRITE_DRAFT / COMMAND,CANONICAL_WRITE,RelationshipConnection.Create / RelationshipActivity.Create,POST/PATCH,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W001,Close Shared Experience,439:9817,Header,CTA,NAVIGATION,LOCAL_UI,LOCAL_ONLY,—,LOCAL,LOCAL_ONLY,UI-only / navigation
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W002,Shared Experience Hero,439:9835,Hero,Informational,STATIC,STATIC_UI,NONE,—,LOCAL,LOCAL_ONLY,UI-only / navigation
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W003,Experience Description,1028:7942,What Did You Do?,Text Input,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W004,Adventure Type,1028:7948,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W005,Celebration Type,1028:7951,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W006,Conversation Type,1028:7955,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W007,Creative Type,1028:7958,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W008,Meal Type,1028:7962,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W009,Outing Type,1028:7965,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W010,Quality Time Type,1028:7969,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W011,Sport Type,1028:7972,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W012,Travel Type,1028:7976,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W013,Other Experience Type,1028:7979,Experience Type,Selection Card,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W014,Child Companion,1028:7985,Who Was It With?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordSharedExperience,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W015,Community Companion,1028:7987,Who Was It With?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordSharedExperience,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W016,Family Companion,1028:7989,Who Was It With?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordSharedExperience,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W017,Friend Companion,1028:7991,Who Was It With?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordSharedExperience,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W018,Mentor Companion,1028:7993,Who Was It With?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordSharedExperience,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W019,Parent Companion,1028:7995,Who Was It With?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordSharedExperience,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W020,Partner Companion,1028:7997,Who Was It With?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordSharedExperience,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W021,Ordinary Experience,1028:8001,How Did It Feel?,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W022,Enjoyable Experience,1028:8003,How Did It Feel?,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W023,Memorable Experience,1028:8007,How Did It Feel?,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W024,Exceptional Experience,1028:8011,How Did It Feel?,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W025,Neutral Emotional Impact,1028:8018,Emotional Impact,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W026,Warm Emotional Impact,1028:8020,Emotional Impact,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W027,Uplifting Emotional Impact,1028:8022,Emotional Impact,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W028,Deeply Meaningful Impact,1028:8024,Emotional Impact,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W029,Shared Experience Notes,1028:8028,Notes,Text Input,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S09,Shared Experience Quick Add,439:9798,PER-REL-S09-W030,Save Shared Experience,1028:8031,Footer,Primary CTA,COMMAND,CANONICAL_WRITE,Relationships.RecordSharedExperience,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W001,Close Investment,439:9915,Header,CTA,NAVIGATION,LOCAL_UI,LOCAL_ONLY,—,LOCAL,LOCAL_ONLY,UI-only / navigation
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W002,Investment Hero,506:13107,Hero,Informational,STATIC,STATIC_UI,NONE,—,LOCAL,LOCAL_ONLY,UI-only / navigation
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W003,Investment Description,439:9940,What Did You Invest?,Text Input,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W004,Quality Time Investment,439:9945,Investment Area,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W005,Emotional Support Investment,439:9947,Investment Area,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W006,Financial Investment,439:9949,Investment Area,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W007,Gift Investment,439:9951,Investment Area,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W008,Effort Investment,439:9953,Investment Area,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W009,Listening Investment,439:9955,Investment Area,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W010,Planning Investment,439:9957,Investment Area,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W011,Other Investment,439:9959,Investment Area,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W012,Child Investment Target,439:9964,Who Did You Invest In?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordInvestment,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W013,Family Investment Target,439:9966,Who Did You Invest In?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordInvestment,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W014,Friend Investment Target,439:9968,Who Did You Invest In?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordInvestment,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W015,Mentor Investment Target,439:9970,Who Did You Invest In?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordInvestment,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W016,Parent Investment Target,439:9972,Who Did You Invest In?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordInvestment,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W017,Partner Investment Target,439:9974,Who Did You Invest In?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordInvestment,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W018,Professional Investment Target,439:9976,Who Did You Invest In?,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,RelationshipConnection.Resolve + Relationships.RecordInvestment,GET/POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W019,15 Minute Investment,439:9981,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W020,30 Minute Investment,439:9983,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W021,1 Hour Investment,439:9985,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W022,2 Hour Investment,439:9987,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W023,Half Day Investment,439:9989,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W024,Full Day Investment,439:9991,Time Invested,Selection Chip,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W025,Small Meaningfulness,506:13118,Meaningfulness,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W026,Moderate Meaningfulness,506:13120,Meaningfulness,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W027,Significant Meaningfulness,506:13122,Meaningfulness,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W028,Transformational Meaningfulness,506:13124,Meaningfulness,Rating Choice,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W029,Investment Note,439:10004,Notes,Text Input,WRITE_DRAFT,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S10,Relationship Investment Quick Add,439:9907,PER-REL-S10-W030,Save Relationship Investment,439:10007,Footer,Primary CTA,COMMAND,CANONICAL_WRITE,Relationships.RecordInvestment,POST,POST /v1/moments/:id/relationship-activities | GET relationships-*,WIRED,Live write + client Quick Add
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W001,Back from Recent Activity,1036:7709,Header,Navigation CTA,NAVIGATION,LOCAL_UI,LOCAL_ONLY,—,LOCAL,LOCAL_ONLY,UI-only / navigation
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W002,Notifications,1036:7714,Header,Icon CTA,NAVIGATION,LOCAL_UI,LOCAL_ONLY,—,LOCAL,LOCAL_ONLY,UI-only / navigation
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W003,All Filter,1036:7718,Filters,Filter Chip,READ_FILTER,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W004,Partner Filter,1036:7719,Filters,Filter Chip,READ_FILTER,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W005,Family Filter,1036:7720,Filters,Filter Chip,READ_FILTER,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W006,Friends Filter,1036:7721,Filters,Filter Chip,READ_FILTER,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W007,Self Filter,1036:7722,Filters,Filter Chip,READ_FILTER,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W008,Connection Block Activity,1037:12700,Activity List,Repeater Row,READ,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W009,Connection Block Timestamp,1037:12699,Connection Block,Dynamic Display,READ,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W010,Connection Block Impact,1037:12705,Connection Block,Dynamic Badge,READ,DERIVED_ANALYTICS,PersonalActivity.List + Relationship metric projection,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W011,Edit Connection Block,1066:7522,Connection Block,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W012,Delete Connection Block,1066:7524,Connection Block,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W013,Conflict Activity,1037:12709,Activity List,Repeater Row,READ,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W014,Conflict Timestamp,1037:12708,Conflict,Dynamic Display,READ,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W015,Conflict Impact,1037:12714,Conflict,Dynamic Badge,READ,DERIVED_ANALYTICS,PersonalActivity.List + Relationship metric projection,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W016,Edit Conflict,1066:7527,Conflict,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W017,Delete Conflict,1066:7529,Conflict,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W018,Quality Time Activity,1037:12718,Activity List,Repeater Row,READ,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W019,Quality Time Timestamp,1037:12717,Quality Time,Dynamic Display,READ,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W020,Quality Time Impact,1037:12723,Quality Time,Dynamic Badge,READ,DERIVED_ANALYTICS,PersonalActivity.List + Relationship metric projection,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W021,Edit Quality Time,1066:7532,Quality Time,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W022,Delete Quality Time,1066:7534,Quality Time,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W023,Date Night Activity,1037:12727,Activity List,Repeater Row,READ,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W024,Date Night Timestamp,1037:12726,Date Night,Dynamic Display,READ,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W025,Date Night Impact,1037:12732,Date Night,Dynamic Badge,READ,DERIVED_ANALYTICS,PersonalActivity.List + Relationship metric projection,GET,GET /v1/personal/activity,WIRED,Live read + client consume
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W026,Edit Date Night,1066:7537,Date Night,Icon CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndEdit,PATCH,,DEFERRED,Unresolved canonical — review
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W027,Delete Date Night,1066:7539,Date Night,Destructive CTA,COMMAND_DISPATCH,SOURCE_DEPENDENT,Activity.ResolveAndCancel,POST,,DEFERRED,Unresolved canonical — review
REL,,PER-REL-S11,Relationships Recent Activity,1036:7697,PER-REL-S11-W028,Family Call Activity,1037:12736,Activity List,Repeater Row,READ,PROJECTION_READ,PersonalActivity.List,GET,GET /v1/personal/activity,WIRED,Live read + client consume
